notice_date,reason,company,address,county,phone,business_type,affected,total_employees,layoff_date,dislocation,union,classification
4/23/2020,Temporary Plant Closing,PQ New York Inc. dba Le Pain Quotidien,"(151 LPQ Garden City, Inc.) 630 Old Country Road Room 1024B Garden City, NY 11530",Nassau County,(646) 553-1323,Restaurant,27,27,Separation,COVID-19,The employees are not represented by a union.,Temporary Plant Closing
4/23/2020,Temporary Plant Closing,PQ New York Inc. dba Le Pain Quotidien,"402 PQ Rye, Inc. Rye, NY 10580",Westchester County,(646) 553-1323,Restaurant,23,42,Separation,COVID-19,The employees are not represented by a union.,Temporary Plant Closing
4/23/2020,Temporary Plant Closing,PQ New York Inc. dba Le Pain Quotidien (29 New York City sites),0,New York/Kings County,(646) 553-1323,Restaurant,678,678,Separation,COVID-19,The employees are not represented by a union.,Temporary Plant Closing
3/30/2020,Temporary Plant Layoff,"Peninsula Hotel New York, LLC","700 5th Avenue New York, NY 10019",New York County,(212) 903-3912,Hotel,459,0,3/29/2020,COVID-19,"New York Hotel & Motel Trades Council, AFL-CIO and UNITE HERE",Temporary Plant Layoff
4/22/2020,Temporary Plant Layoff,"Deluxe Creative Services, Inc.","44 West 18th Street New York, NY 10011",New York County,(747) 400-7986,Visual Effects and Post Production Services,19,0,3/25/2020,COVID-19,The employees are not represented by a union,Temporary Plant Layoff
4/23/2020,Temporary Plant Layoff,"Deluxe Creative Services, Inc.","218 West 18th Street New York, NY 10011",New York County,(747) 400-7986,Visual Effects and Post Production Services,66,0,3/25/2020,COVID-19,The employees are not represented by a union,Temporary Plant Layoff
4/9/2020,Temporary Plant Layoff,"Slocum Dickson Medical Group, PLLC","1729 Burrstone Road New Hartford, NY 13413",Oneida County,(315) 624-1962,Medical Facility,33,0,23,COVID-19,The employees are not represented by a union,Temporary Plant Layoff
4/17/2020,Plant Layoff,One Kings Lane,"250 Hudson Street, 11th Floor New York, NY 10013",New York County,(212) 430-7612,Interior Design,16,0,4/16/2020,COVID-19,The employees are not represented by a union,Plant Layoff
3/27/2020,Temporary Plant Layoff,"F21 OpCo, LLC dba Forever 21","435 Seventh Avenue New York, NY 10120",New York County,(213) 765-2966,Retail Store,429,0,3/29/2020,COVID-19,The employees are not represented by a union,Temporary Plant Layoff
4/22/2020,Temporary Reduction in Work Hours,"Anesthesia Group of Albany, P.C.","1450 Western Avenue, Suite 102 Albany, NY 12203",Albany County,(518) 463-0050 Ext,Health Care,95,0,3/23/2020,COVID-19,The employees are not represented by a union,Reduction in Work Hours
4/14/2020,Temporary Plant Layoff,Imagine Early Learning Centers,"7 Willowdale Avenue Pt. Washington, NY 11050",Nassau/Suffolk County,(718) 960-8553,School,33,0,3/20/2020,COVID-19,The employees are not represented by a union. Non Union,Temporary Plant Layoff
4/22/2020,Temporary Plant Layoff,"Quincy Compressor, LLC","87 East Jefryn Blvd., Unit B Deer Park, NY 11729",Suffolk County,(973) 606-8217,Air Compressor Manufacturer,20,0,4/3/2020,COVID-19,The employees are not represented by a union,Temporary Plant Layoff
4/21/2020,Plant Closing,"Highgate Hotels, L.P. dba The Maxwell Hotel NYC","541 Lexington Avenue New York, NY 10022",New York County,(212) 407-2915,Hotel,397,397,4/25/2020,COVID-19,"New York Hotel & Motel Trades Council, AFL-CIO",Plant Closing
4/3/2020,Plant Layoff,"Mid Rockland Imaging Partners, Inc.",(Several sites in Long Island),Suffolk/Nassau County,(302) 533-2102,Diagnostic Imaging Center,18,0,Layoffs,COVID-19,The employees are not represented by a union.,Plant Layoff
4/3/2020,Plant Layoff,"Mid Rockland Imaging Partners, Inc.",(Several sites in NYC),New York/Kings/Queens/Bronx/ County,(302) 533-2102,Diagnostic Imaging Center,74,0,Layoffs,COVID-19,The employees are not represented by a union.,Plant Layoff
4/22/2020,Temporary Plant Layoff/Plant Layoff,"Action Environmental Systems, LLC","920 132nd Street Bronx, NY 10454",Bronx County,(973) 286-7064,Waste Services and Material Recycling,55,0,4/1/2020,COVID-19,"Waste Material Recycling and General Industrial Laborers Local 108, L.I.U.N.A., AFL-CIO",Temporary Plant Layoff/Plant Layoff
4/3/2020,Temporary Plant Layoff,"Global Operations Security Services, Inc.","54 W. 39th Street, 5th Floor New York, NY 10018",New York County,(917) 400-4109,Security Services,115,0,4/3/2020,COVID-19,The employees are not represented by a union,Temporary Plant Layoff
4/17/2020,Temporary Plant Closing,"144 PQ 97th Street, Inc.","1399 Madison Avenue New York, NY 10029",New York County,(646) 553-1323,Restaurant,32,32,3/20/2020,COVID-19,The employees are not represented by a union,Temporary Plant Closing
3/17/2020,Temporary Plant Closing,Tacombi,"265 Bowery New York, NY 10002",New York/Kings County,(570) 751-6882,Restaurant,357,357,3/17/2020,COVID-19,The employees are not represented by a union,Temporary Plant Closing
4/17/2020,Temporary Plant Layoff,Wolf on Broadway LLC dba Wolfgang's Steakhouse,"1359 Broadway New York, NY 10018",New York County,(646) 642-4655,Restaurant,67,0,3/16/2020,COVID-19,The employees are not represented by a union,Temporary Plant Layoff
4/17/2020,Temporary Plant Closing,Wolf Westside LLC dba Wolfgang's Steakhouse,"250 West 41st Street New York, NY 10018",New York County,(646) 642-4655,Restaurant,76,0,3/20/2020,COVID-19,The employees are not represented by a union,Temporary Plant Closing
4/17/2020,Temporary Plant Closing,The Surrey Hotel,"20 E. 76th Street New York, NY 10021",New York County,(646) 358-3605,Hotel,110,110,3/24/2020,COVID-19,"New York Hotel & Motel Trades Council, AFL-CIO",Temporary Plant Closing
4/17/2020,Temporary Plant Layoff,Aludyne New York,"4320 Federal Drive Batavia, NY 14020",Genesee County,(585) 815-1726,Manufacturing,103,0,3/20/2020,COVID-19,"UAW Union, Local 481",Temporary Plant Layoff
3/25/2020,Temporary Plant Closing,Funburger Corporation dba Curry-Ya,"1467 Amsterdam Ave New York, NY 10027",New York County,(212) 228-3030,Restaurant,0,0,3/20/2020,COVID-19,The employees are not represented by a union,Temporary Plant Closing
4/8/2020,Temporary Plant Layoff,Major Dough Soho 463 LLC,"463 W Broadway New York, NY 10012",New York County,-----,Restaurant,68,0,3/16/2020,COVID-19,The employees are not represented by a union,Temporary Plant Layoff
4/17/2020,Temporary Plant Layoff,BC Hospitality Group LLC,"205 Hudson Street, Suite 1001 New York, NY 10013",New York County,(646) 389-0882,Restaurant,3,0,3/27/2020,COVID-19,The employees are not represented by a union,Temporary Plant Layoff
4/17/2020,Temporary Plant Layoff,E2 60 West 22nd Street LLC,"60 W 22nd Street New York, NY 10010",New York County,(646) 389-0882,Restaurant,24,0,3/16/2020,COVID-19,The employees are not represented by a union,Temporary Plant Layoff
4/17/2020,Temporary Plant Layoff,E2 185 Bleecker LLC,"185 Bleecker St. New York, NY 10012",New York County,(646) 389-0882,Restaurant,21,0,3/16/2020,COVID-19,The employees are not represented by a union,Temporary Plant Layoff
4/17/2020,Temporary Plant Layoff,BC 1385 Broadway LLC,"1385 Broadway New York, NY 10003",New York County,(646) 389-0882,Restaurant,15,0,3/23/2020,COVID-19,The employees are not represented by a union,Temporary Plant Layoff
4/17/2020,Temporary Plant Layoff,CW SSS LLC,"181 Front Street New York, NY 10038",New York County,(646) 389-0882,Restaurant,16,0,3/23/2020,COVID-19,The employees are not represented by a union,Temporary Plant Layoff
4/17/2020,Temporary Plant Layoff,E2 Lafayette LLC,"240 Lafayette St. New York, NY 10012",New York County,(646) 389-0882,Restaurant,24,0,3/16/2020,COVID-19,The employees are not represented by a union,Temporary Plant Layoff
4/17/2020,Temporary Plant Closing,BC Union Square LLC,"30 E. 16th Street New York, NY 10003",New York County,(646) 389-0882,Restaurant,18,0,3/16/2020,COVID-19,The employees are not represented by a union,Temporary Plant Closing
4/17/2020,Temporary Plant Closing,BC 630 Lexington LLC,"630 Lexington Avenue New York, NY 10022",New York County,(646) 389-0882,Restaurant,12,0,3/16/2020,COVID-19,The employees are not represented by a union,Temporary Plant Closing
4/17/2020,Temporary Plant Layoff,BCRC LLC,"1 Rockefeller Plaza New York, NY 10020",New York County,(646) 389-0882,Restaurant,26,0,3/16/2020,COVID-19,The employees are not represented by a union,Temporary Plant Layoff
4/17/2020,Temporary Plant Layoff,BC Williamsburg LLC,"171 N. 3rd Street Brooklyn, NY 11211",Kings County,(646) 389-0882,Restaurant,17,0,3/23/2020,COVID-19,The employees are not represented by a union,Temporary Plant Layoff
4/17/2020,Temporary Plant Closing,MBRP Restaurant Inc.,"1454 2nd Avenue New York, NY 10021",New York County,(212) 737-9391 Ext,Restaurant,89,89,3/16/2020,COVID-19,The employees are not represented by a union,Temporary Plant Closing
4/17/2020,Temporary Plant Closing,Mirabi Inc. dba Down The Hatch,"179-175 West 4th Street New York, NY 10014",New York County,(212) 737-9391 Ext,Restaurant,19,19,3/16/2020,COVID-19,The employees are not represented by a union,Temporary Plant Closing
4/17/2020,Temporary Plant Closing,442 Amsterdam Ave. Rest. Corp. dba The Gin Mill,"442 Amsterdam Ave. New York, NY 10024",New York County,(212) 737-9391 Ext,Restaurant,32,32,3/16/2020,COVID-19,The employees are not represented by a union,Temporary Plant Closing
4/17/2020,Temporary Plant Closing,Third Ave. Restaurant Inc. dba Jake's Dilemma,"430 Amsterdam Avenue New York, NY 10024",New York County,(212) 737-9391 Ext,Restaurant,26,26,3/16/2020,COVID-19,The employees are not represented by a union,Temporary Plant Closing
4/17/2020,Temporary Plant Closing,Macdougal Restaurant dba Off The Wagon,"109 Macdougal Street New York, NY 10012",New York County,(212) 737-9391 Ext,Restaurant,25,25,3/16/2020,COVID-19,The employees are not represented by a union,Temporary Plant Closing
4/17/2020,Temporary Plant Closing,"149 Second Ave. Rest., Inc. dba The 13th Step","149 2nd Avenue New York, NY 10003",New York County,(212) 737-9391 Ext,Restaurant,33,33,3/16/2020,COVID-19,The employees are not represented by a union,Temporary Plant Closing
4/17/2020,Temporary Plant Closing,"134 West 3rd Street Rest, Inc. dba 3 Sheets Saloon","134 West 3rd Street New York, NY 10012",New York County,(212) 737-9391 Ext,Restaurant,34,34,3/16/2020,COVID-19,The employees are not represented by a union,Temporary Plant Closing
4/17/2020,Temporary Plant Closing,168 Orchard Street Partners Inc. dba Hair of the Dog,"168 Orchard Street New York, NY 10002",New York County,(212) 737-9391 Ext,Restaurant,18,18,3/16/2020,COVID-19,The employees are not represented by a union,Temporary Plant Closing
3/17/2020,Temporary Plant Layoff,The Roger Smith Hotel,"501 Lexington Avenue New York, NY 10017",New York County,(212) 755-1400 Ext,Hotel,29,0,3/24/2020,COVID-19,"New York Hotel & Motel Trades Council, AFL-CIO",Temporary Plant Layoff
4/16/2020,Plant Layoff,Cathay Pacific Airways Ltd.,"JFK International Airport, Room 15-278, Terminal 8 Jamaica, NY 11430",Queens County,(604) 889-2033,Airline Services,67,0,6/19/2020,COVID-19,The employees are not represented by a union,Plant Layoff
4/16/2020,Plant Layoff,Cathay Pacific Airways Ltd.,"JFK International Airport, Room 15-278, Terminal 8 Jamaica, NY 11430",Queens County,(604) 889-2033,Airport Services,1,0,7/3/2020,COVID-19,The employees are not represented by a union,Plant Layoff
4/16/2020,Plant Layoff,Cathay Pacific Airways Ltd.,"JFK International Airport, Room 15-278, Terminal 8 Jamaica, NY 11430",Queens County,(604) 889-2033,Airline Services,1,0,6/19/2020,COVID-19,The employees are not represented by a union,Plant Layoff
3/23/2020,Temporary Plant Closing,"Intercos America, Inc.","200 Route 303 North Congers, NY 10920",Rockland County,(845) 729-0112,Cosmetic Manufacturing,204,352,3/22/2020,COVID-19,The employees are not represented by a union,Temporary Plant Closing
3/23/2020,Temporary Plant Closing,"Intercos America, Inc.","37 West 57th Street New York, NY 10019",New York County,(845) 729-0112,Cosmetic Manufacturer,7,7,3/22/2020,COVID-19,The employees are not represented by a union,Temporary Plant Closing
4/18/2020,Temporary Plant Closing,Apogee Events,"2 Desbrosses St. New York, NY 10013",New York County,(631) 312-6689,Catering,0,0,3/22/2020,COVID-19,The employees are not represented by a union,Temporary Plant Closing
3/18/2020,Temporary Plant Closing,Lovin Oven Catering of Suffolk LLC,"640 Johnson Avenue, Suite 103 Bohemia, NY 11716",Suffolk County,(631) 312-6689,Catering,13,0,3/22/2020,COVID-19,The employees are not represented by a union,Temporary Plant Closing
4/20/2020,Temporary Plant Layoff,American Steamship Company,"500 Essjay Road Williamsville, NY 14221",Erie County,(716) 635-1353,Transportation,185,0,4/20/2020,COVID-19,The employees are not represented by a union,Temporary Plant Layoff
4/8/2020,Temporary Plant Layoff,"JC Broderick & Associates, Inc.","1775 Express Drive North Hauppauge, NY 11788",Suffolk County,(631) 584-5492,Environmental Consulting,41,0,3/31/2020,COVID-19,The employees are not represented by a union,Temporary Plant Layoff
4/18/2020,Plant Closing,Poughkeepsie Day School,"260 Boardman Road Poughkeepsie, NY 12603",Dutchess County,(718) 724-3378,School,63,0,4/16/2020,COVID-19,The employees are not represented by a union,Plant Closing
3/24/2020,Temporary Plant Layoff (Furlough),"Mid Rockland Imaging Partners, Inc.","Several NYC sites New York, NY 11203",New York/Queens/Kings/Bronx/Richmond County,(302) 533-2102,Diagnostic Imaging Center,545,0,Furloughs,COVID-19,The employees are not represented by a union.,Temporary Plant Layoff
4/16/2020,Temporary Plant Layoff,Allied Aviation Services Inc.,"266 West 37th Street, 3rd Floor, Suite 302 New York, NY 10018",New York County,(626) 318-4120,Airline Services,1,0,4/16/2020,COVID-19,The employees are not represented by a union,Temporary Plant Layoff
4/20/2020,Temporary Plant Layoff,"Allied Aviation Service Company of New York, Inc.","LaGuardia Airport Queens, NY 11371",Queens County,(347) 226-1320,Airline Services,17,0,4/1/2020,COVID-19,"Transport Workers Union of America, Air Transport Local 504, AFL-CIO/International Association of Machinists and Aerospace Workers-District 142/TWA Local 504/IAM Dist. 142",Temporary Plant Layoff
4/21/2020,Temporary Plant Layoff,Imagine Early Learning Centers,"250 Bedford Park Blvd. West Bronx, NY 10468",New York/Queens/Kings/Bronx County,(718) 960-8553,School,91,0,3/20/2020,COVID-19,The employees are not represented by a union,Temporary Plant Layoff
3/24/2020,Temporary Plant Layoff (Furlough),"Mid Rockland Imaging Partners, Inc.","Several Hudson Valley Region sites New City, NY 10956",Rockland/Ulster/Westchester County,(302) 533-2102,Diagnostic Imaging Center,85,0,Furloughs,COVID-19,The employees are not represented by a union.,Temporary Plant Layoff
3/24/2020,Temporary Plant Layoff (Furlough),"Mid Rockland Imaging Partners, Inc.","Several Long Island sites East Islip, NY 11730",Nassau/Suffolk County,(302) 533-2102,Diagnostic Imaging Center,90,0,Furloughs,COVID-19,The employees are not represented by a union.,Temporary Plant Layoff
4/16/2020,Temporary Plant Layoff,"CBLPath, Inc.","760 Westchester Ave. Rye Brook, NY 10573",Westchester County,(914) 495-4105,Medical Laboratory,60,0,4/14/2020,COVID-19,The employees are not represented by a union,Temporary Plant Layoff
4/17/2020,Temporary Plant Layoff,"1650 Broadway Associates, Inc.","1650 Broadway New York, NY 10019",New York County,(212) 582-0161,Restaurant,280,0,3/16/2020,COVID-19,The employees are not represented by a union,Temporary Plant Layoff
4/17/2020,Temporary Plant Layoff,Wolf Gotham LLC dba Wolfgang's Steakhouse,"16 East 46th Street New York, NY 10017",New York County,(917) 400-5330,Restaurant,24,0,3/16/2020,COVID-19,The employees are not represented by a union,Temporary Plant Layoff
4/17/2020,Temporary Plant Layoff,"Wolf at Tribeca, Inc. dba Wolfgang's Steakhouse","409 Greenwich Street New York, NY 10013",New York County,(917) 400-5330,Restaurant,63,0,3/20/2020,COVID-19,The employees are not represented by a union,Temporary Plant Layoff
4/17/2020,Temporary Plant Layoff,ZMF Restaurants LLC dba Wolfgang's Steakhouse,"4 Park Avenue New York, NY 10016",New York County,(917) 400-5330,Restaurant,57,0,3/19/2020,COVID-19,The employees are not represented by a union,Temporary Plant Layoff
4/18/2020,Temporary Plant Layoff,1345 Leasehold LLC,"299 Park Avenue, 42nd Floor New York, NY 10171",New York County,(212) 388-3529,Building Services,9,0,3/28/2020,COVID-19,The employees are not represented by a union,Temporary Plant Layoff
